open_time,open,high,low,close,volume,amount,close_time
1677603900000,23451.6600000000000000000000000000,23471.6200000000000000000000000000,23448.0300000000000000000000000000,23471.1100000000000000000000000000,5.71601100,134054.930000000000000000,1677604200000
1677604200000,23471.1100000000000000000000000000,23510.0700000000000000000000000000,23469.6500000000000000000000000000,23500.7200000000000000000000000000,25.81876500,606362.200000000000000000,1677604500000
1677604500000,23500.7200000000000000000000000000,23509.8400000000000000000000000000,23482.4100000000000000000000000000,23492.4700000000000000000000000000,40.91206200,961053.870000000000000000,1677604800000
1677604800000,23492.4700000000000000000000000000,23531.1700000000000000000000000000,23489.4000000000000000000000000000,23517.1800000000000000000000000000,7.18332800,168868.920000000000000000,1677605100000
1677605100000,23517.1800000000000000000000000000,23542.0900000000000000000000000000,23500.4400000000000000000000000000,23503.7000000000000000000000000000,54.10753600,1272545.590000000000000000,1677605400000
1677605400000,23503.7000000000000000000000000000,23508.3200000000000000000000000000,23478.3900000000000000000000000000,23482.6100000000000000000000000000,33.37768900,784140.720000000000000000,1677605700000
1677605700000,23482.6100000000000000000000000000,23503.7200000000000000000000000000,23475.5500000000000000000000000000,23496.8600000000000000000000000000,6.77710600,159183.860000000000000000,1677606000000
1677606000000,23496.8600000000000000000000000000,23508.5300000000000000000000000000,23483.8600000000000000000000000000,23503.1400000000000000000000000000,32.82199800,771094.740000000000000000,1677606300000
1677606300000,23503.1400000000000000000000000000,23529.9400000000000000000000000000,23496.5700000000000000000000000000,23529.9400000000000000000000000000,20.04664900,471225.700000000000000000,1677606600000
1677606600000,23529.9400000000000000000000000000,23557.4400000000000000000000000000,23518.9100000000000000000000000000,23545.9100000000000000000000000000,52.80956800,1243442.830000000000000000,1677606900000
1677606900000,23545.9100000000000000000000000000,23552.2900000000000000000000000000,23519.2800000000000000000000000000,23526.1800000000000000000000000000,7.31408600,172159.110000000000000000,1677607200000
1677607200000,23526.1800000000000000000000000000,23534.0700000000000000000000000000,23517.5800000000000000000000000000,23532.8400000000000000000000000000,29.43800500,692521.070000000000000000,1677607500000
1677607500000,23532.8400000000000000000000000000,23543.6100000000000000000000000000,23531.2700000000000000000000000000,23539.0200000000000000000000000000,18.29723300,430686.080000000000000000,1677607800000
1677607800000,23539.0200000000000000000000000000,23539.0200000000000000000000000000,23513.5500000000000000000000000000,23525.6400000000000000000000000000,50.06787100,1178110.900000000000000000,1677608100000
1677608100000,23525.6400000000000000000000000000,23525.6400000000000000000000000000,23439.0900000000000000000000000000,23453.0500000000000000000000000000,157.79594400,3704354.040000000000000000,1677608400000
1677608400000,23453.0500000000000000000000000000,23510.2500000000000000000000000000,23446.2100000000000000000000000000,23510.2500000000000000000000000000,77.76620900,1825635.800000000000000000,1677608700000
1677608700000,23510.2500000000000000000000000000,23510.2500000000000000000000000000,23479.5300000000000000000000000000,23483.4600000000000000000000000000,63.04936800,1481353.730000000000000000,1677609000000
1677609000000,23483.4600000000000000000000000000,23483.4600000000000000000000000000,23443.4800000000000000000000000000,23456.3700000000000000000000000000,32.66906100,766196.810000000000000000,1677609300000
1677609300000,23456.3700000000000000000000000000,23466.5800000000000000000000000000,23448.6800000000000000000000000000,23448.6800000000000000000000000000,38.29846800,898527.580000000000000000,1677609600000
1677609600000,23448.6800000000000000000000000000,23489.2200000000000000000000000000,23448.6800000000000000000000000000,23489.0900000000000000000000000000,53.70343200,1260989.890000000000000000,1677609900000
1677609900000,23489.0900000000000000000000000000,23498.0700000000000000000000000000,23464.4700000000000000000000000000,23464.4700000000000000000000000000,9.47863200,222660.230000000000000000,1677610200000
1677610200000,23464.4700000000000000000000000000,23479.1900000000000000000000000000,23460.8600000000000000000000000000,23470.5400000000000000000000000000,50.25824200,1179295.910000000000000000,1677610500000
1677610500000,23470.5400000000000000000000000000,23482.7600000000000000000000000000,23468.2900000000000000000000000000,23478.0700000000000000000000000000,16.13885100,378881.020000000000000000,1677610800000
1677610800000,23478.0700000000000000000000000000,23489.8500000000000000000000000000,23472.9900000000000000000000000000,23475.2200000000000000000000000000,99.15437100,2328424.950000000000000000,1677611100000
1677611100000,23475.2200000000000000000000000000,23475.2200000000000000000000000000,23440.8700000000000000000000000000,23456.5900000000000000000000000000,146.32501000,3431634.630000000000000000,1677611400000
1677611400000,23456.5900000000000000000000000000,23460.9200000000000000000000000000,23447.5200000000000000000000000000,23460.9200000000000000000000000000,69.45548500,1629098.420000000000000000,1677611700000
1677611700000,23461.1400000000000000000000000000,23461.1400000000000000000000000000,23382.2100000000000000000000000000,23401.9200000000000000000000000000,48.51764300,1136371.410000000000000000,1677612000000
1677612000000,23400.7500000000000000000000000000,23413.9700000000000000000000000000,23301.2500000000000000000000000000,23301.2500000000000000000000000000,341.73684200,7983913.860000000000000000,1677612300000
1677612300000,23300.0000000000000000000000000000,23346.8400000000000000000000000000,23220.8600000000000000000000000000,23237.1900000000000000000000000000,113.32256000,2638584.790000000000000000,1677612600000
1677612600000,23236.6700000000000000000000000000,23300.8900000000000000000000000000,23211.2500000000000000000000000000,23287.1100000000000000000000000000,85.09512200,1979177.380000000000000000,1677612900000
1677612900000,23287.1100000000000000000000000000,23315.8600000000000000000000000000,23273.9300000000000000000000000000,23296.9400000000000000000000000000,219.05961400,5102598.800000000000000000,1677613200000
1677613200000,23296.9400000000000000000000000000,23296.9400000000000000000000000000,23261.8600000000000000000000000000,23276.7600000000000000000000000000,211.66978400,4927439.590000000000000000,1677613500000
1677613500000,23276.7600000000000000000000000000,23311.8800000000000000000000000000,23275.5400000000000000000000000000,23311.8800000000000000000000000000,88.51961400,2061309.760000000000000000,1677613800000
1677613800000,23311.8800000000000000000000000000,23311.8800000000000000000000000000,23281.7400000000000000000000000000,23285.0000000000000000000000000000,98.15698500,2285803.940000000000000000,1677614100000
1677614100000,23285.0000000000000000000000000000,23285.0000000000000000000000000000,23257.1900000000000000000000000000,23260.5000000000000000000000000000,123.36359300,2869959.720000000000000000,1677614400000
1677614400000,23260.5000000000000000000000000000,23268.3000000000000000000000000000,23173.6500000000000000000000000000,23188.0700000000000000000000000000,148.93799300,3456547.600000000000000000,1677614700000
1677614700000,23188.0700000000000000000000000000,23279.8500000000000000000000000000,23168.0000000000000000000000000000,23271.8500000000000000000000000000,105.75684600,2457277.980000000000000000,1677615000000
1677615000000,23271.2600000000000000000000000000,23310.4000000000000000000000000000,23262.7400000000000000000000000000,23301.0500000000000000000000000000,186.75010500,4350791.330000000000000000,1677615300000
1677615300000,23301.0500000000000000000000000000,23301.0500000000000000000000000000,23274.2100000000000000000000000000,23283.0700000000000000000000000000,41.24179200,960377.840000000000000000,1677615600000
1677615600000,23283.0700000000000000000000000000,23283.7300000000000000000000000000,23266.8400000000000000000000000000,23272.9300000000000000000000000000,50.32927600,1171298.320000000000000000,1677615900000
1677615900000,23272.9300000000000000000000000000,23291.8100000000000000000000000000,23244.9000000000000000000000000000,23264.7800000000000000000000000000,30.76606800,715793.800000000000000000,1677616200000
1677616200000,23264.4300000000000000000000000000,23264.4300000000000000000000000000,23249.2700000000000000000000000000,23255.5400000000000000000000000000,36.70907800,853714.620000000000000000,1677616500000
1677616500000,23255.3000000000000000000000000000,23276.4900000000000000000000000000,23230.0000000000000000000000000000,23272.4600000000000000000000000000,73.09566700,1699927.780000000000000000,1677616800000
1677616800000,23272.4600000000000000000000000000,23300.1800000000000000000000000000,23270.0000000000000000000000000000,23300.1800000000000000000000000000,110.91930400,2582601.700000000000000000,1677617100000
1677617100000,23300.7400000000000000000000000000,23339.1500000000000000000000000000,23284.0700000000000000000000000000,23284.1400000000000000000000000000,154.09979200,3589944.920000000000000000,1677617400000
1677617400000,23284.1400000000000000000000000000,23322.1800000000000000000000000000,23284.1400000000000000000000000000,23310.0000000000000000000000000000,39.08758600,911229.300000000000000000,1677617700000
1677617700000,23310.0000000000000000000000000000,23310.0000000000000000000000000000,23272.4800000000000000000000000000,23272.4800000000000000000000000000,28.90662900,673385.140000000000000000,1677618000000
1677618000000,23272.4800000000000000000000000000,23273.2300000000000000000000000000,23200.0000000000000000000000000000,23211.1600000000000000000000000000,60.33782600,1401739.270000000000000000,1677618300000
1677618300000,23211.1600000000000000000000000000,23211.1600000000000000000000000000,23181.2400000000000000000000000000,23186.5900000000000000000000000000,80.82245600,1874251.980000000000000000,1677618600000
1677618600000,23186.5900000000000000000000000000,23186.5900000000000000000000000000,23115.0000000000000000000000000000,23162.6900000000000000000000000000,139.72468300,3232498.190000000000000000,1677618900000
1677618900000,23162.6900000000000000000000000000,23206.4100000000000000000000000000,23157.8100000000000000000000000000,23192.3800000000000000000000000000,89.41980800,2072328.360000000000000000,1677619200000
1677619200000,23192.3800000000000000000000000000,23192.3800000000000000000000000000,23159.8000000000000000000000000000,23166.8800000000000000000000000000,35.45705300,821496.080000000000000000,1677619500000
1677619500000,23166.8800000000000000000000000000,23202.1200000000000000000000000000,23157.4500000000000000000000000000,23194.1100000000000000000000000000,43.91954500,1018677.950000000000000000,1677619800000
1677619800000,23194.1100000000000000000000000000,23194.1100000000000000000000000000,23064.1200000000000000000000000000,23064.1200000000000000000000000000,108.55236300,2512031.710000000000000000,1677620100000
1677620100000,23064.1200000000000000000000000000,23118.4900000000000000000000000000,23058.9300000000000000000000000000,23096.2400000000000000000000000000,160.68815200,3710672.870000000000000000,1677620400000
1677620400000,23096.2400000000000000000000000000,23096.2400000000000000000000000000,23031.9000000000000000000000000000,23067.5700000000000000000000000000,142.89603400,3294568.890000000000000000,1677620700000
1677620700000,23067.5700000000000000000000000000,23091.0900000000000000000000000000,23049.6600000000000000000000000000,23080.2900000000000000000000000000,149.12741600,3440016.070000000000000000,1677621000000
1677621000000,23079.7600000000000000000000000000,23146.9700000000000000000000000000,23068.5300000000000000000000000000,23146.9700000000000000000000000000,122.06534700,2820629.480000000000000000,1677621300000
1677621300000,23146.9700000000000000000000000000,23148.2100000000000000000000000000,23131.3800000000000000000000000000,23140.8000000000000000000000000000,64.42011400,1490493.110000000000000000,1677621600000
1677621600000,23140.7900000000000000000000000000,23169.7500000000000000000000000000,23098.4000000000000000000000000000,23165.5200000000000000000000000000,66.86198400,1546740.670000000000000000,1677621900000
1677621900000,23165.5200000000000000000000000000,23183.1100000000000000000000000000,23154.0600000000000000000000000000,23183.1100000000000000000000000000,8.09074600,187448.460000000000000000,1677622200000
1677622200000,23183.1500000000000000000000000000,23219.9800000000000000000000000000,23183.1500000000000000000000000000,23219.9800000000000000000000000000,26.44271900,613495.380000000000000000,1677622500000
1677622500000,23219.9800000000000000000000000000,23235.1900000000000000000000000000,23210.4400000000000000000000000000,23210.4400000000000000000000000000,32.38600800,752113.230000000000000000,1677622800000
1677622800000,23209.9300000000000000000000000000,23218.7200000000000000000000000000,23197.0200000000000000000000000000,23197.0200000000000000000000000000,48.31977200,1121670.200000000000000000,1677623100000
1677623100000,23197.0200000000000000000000000000,23209.2300000000000000000000000000,23183.7300000000000000000000000000,23192.2500000000000000000000000000,12.14257400,281622.020000000000000000,1677623400000
1677623400000,23192.2500000000000000000000000000,23211.3700000000000000000000000000,23190.0000000000000000000000000000,23211.3700000000000000000000000000,6.73950300,156404.270000000000000000,1677623700000
1677623700000,23211.3700000000000000000000000000,23216.9200000000000000000000000000,23199.4700000000000000000000000000,23201.6700000000000000000000000000,20.95208800,486205.630000000000000000,1677624000000
1677624000000,23201.6700000000000000000000000000,23215.7900000000000000000000000000,23177.1800000000000000000000000000,23215.7900000000000000000000000000,12.11615700,280881.990000000000000000,1677624300000
1677624300000,23215.7900000000000000000000000000,23226.8600000000000000000000000000,23200.9800000000000000000000000000,23200.9800000000000000000000000000,25.70393700,596674.840000000000000000,1677624600000
1677624600000,23200.9800000000000000000000000000,23200.9800000000000000000000000000,23135.1000000000000000000000000000,23135.1000000000000000000000000000,47.88503600,1109611.410000000000000000,1677624900000
1677624900000,23135.0900000000000000000000000000,23169.2300000000000000000000000000,23135.0900000000000000000000000000,23160.9700000000000000000000000000,58.70551400,1359378.630000000000000000,1677625200000
1677625200000,23160.9700000000000000000000000000,23160.9700000000000000000000000000,23123.8100000000000000000000000000,23144.9700000000000000000000000000,54.79222600,1268140.120000000000000000,1677625500000
1677625500000,23144.9700000000000000000000000000,23168.2600000000000000000000000000,23132.0300000000000000000000000000,23154.3700000000000000000000000000,81.31044700,1882348.000000000000000000,1677625800000
1677625800000,23154.3700000000000000000000000000,23168.4300000000000000000000000000,23139.7800000000000000000000000000,23153.4800000000000000000000000000,37.73459500,873512.460000000000000000,1677626100000
1677626100000,23153.4800000000000000000000000000,23197.0200000000000000000000000000,23142.5900000000000000000000000000,23186.4500000000000000000000000000,67.65954900,1566814.300000000000000000,1677626400000
1677626400000,23186.4500000000000000000000000000,23195.6100000000000000000000000000,23179.1400000000000000000000000000,23186.3800000000000000000000000000,3.39718100,78783.420000000000000000,1677626700000
1677626700000,23186.3800000000000000000000000000,23186.3800000000000000000000000000,23122.9900000000000000000000000000,23127.0400000000000000000000000000,78.64405300,1822643.880000000000000000,1677627000000
1677627000000,23127.0400000000000000000000000000,23147.6700000000000000000000000000,23100.0000000000000000000000000000,23102.7500000000000000000000000000,152.91083900,3535773.210000000000000000,1677627300000
1677627300000,23102.7500000000000000000000000000,23174.2200000000000000000000000000,23102.7500000000000000000000000000,23151.1300000000000000000000000000,30.51355700,705849.740000000000000000,1677627600000
1677627600000,23151.1300000000000000000000000000,23155.2500000000000000000000000000,23129.3700000000000000000000000000,23136.6700000000000000000000000000,23.97275200,554772.840000000000000000,1677627900000
1677627900000,23136.6700000000000000000000000000,23158.3700000000000000000000000000,23131.3500000000000000000000000000,23134.9000000000000000000000000000,45.94125700,1063136.940000000000000000,1677628200000
1677628200000,23134.9000000000000000000000000000,23160.3700000000000000000000000000,23117.0500000000000000000000000000,23124.5700000000000000000000000000,39.35910500,910452.070000000000000000,1677628500000
1677628500000,23124.5700000000000000000000000000,23141.4600000000000000000000000000,23112.1100000000000000000000000000,23141.4600000000000000000000000000,54.51704300,1260740.170000000000000000,1677628800000
1677628800000,23141.4600000000000000000000000000,23178.3600000000000000000000000000,23130.3800000000000000000000000000,23178.3600000000000000000000000000,57.25328700,1325628.580000000000000000,1677629100000
1677629100000,23178.3600000000000000000000000000,23179.8000000000000000000000000000,23119.9200000000000000000000000000,23119.9200000000000000000000000000,86.38653300,1999069.130000000000000000,1677629400000
1677629400000,23119.9200000000000000000000000000,23168.0600000000000000000000000000,23117.2300000000000000000000000000,23159.8600000000000000000000000000,167.38111300,3875356.620000000000000000,1677629700000
1677629700000,23159.8600000000000000000000000000,23184.9800000000000000000000000000,23159.0700000000000000000000000000,23184.9800000000000000000000000000,65.12091600,1508738.180000000000000000,1677630000000
1677630000000,23184.9800000000000000000000000000,23218.4600000000000000000000000000,23172.9800000000000000000000000000,23205.8800000000000000000000000000,51.83755800,1202396.230000000000000000,1677630300000
1677630300000,23205.8800000000000000000000000000,23207.5000000000000000000000000000,23165.9400000000000000000000000000,23170.5700000000000000000000000000,78.13161500,1812161.630000000000000000,1677630600000
1677630600000,23170.5700000000000000000000000000,23215.9000000000000000000000000000,23168.4100000000000000000000000000,23199.5200000000000000000000000000,83.14556900,1928358.220000000000000000,1677630900000
1677630900000,23199.5200000000000000000000000000,23206.5600000000000000000000000000,23178.6800000000000000000000000000,23186.5100000000000000000000000000,43.83067800,1016315.270000000000000000,1677631200000
1677631200000,23186.5100000000000000000000000000,23192.3800000000000000000000000000,23141.3900000000000000000000000000,23143.3200000000000000000000000000,163.10649600,3777610.560000000000000000,1677631500000
1677631500000,23145.9800000000000000000000000000,23147.8100000000000000000000000000,23089.2600000000000000000000000000,23090.3500000000000000000000000000,171.19813900,3960048.560000000000000000,1677631800000
1677631800000,23090.3500000000000000000000000000,23097.1100000000000000000000000000,23024.3500000000000000000000000000,23029.0100000000000000000000000000,290.92658700,6708194.210000000000000000,1677632100000
1677632100000,23029.0100000000000000000000000000,23114.2400000000000000000000000000,23021.9300000000000000000000000000,23100.1200000000000000000000000000,204.53616000,4719976.540000000000000000,1677632400000
1677632400000,23100.1200000000000000000000000000,23118.6900000000000000000000000000,23079.0200000000000000000000000000,23110.1200000000000000000000000000,70.25456100,1622895.800000000000000000,1677632700000
1677632700000,23110.1200000000000000000000000000,23137.9100000000000000000000000000,23107.6000000000000000000000000000,23116.1600000000000000000000000000,36.14439800,835948.940000000000000000,1677633000000
1677633000000,23116.0300000000000000000000000000,23162.0400000000000000000000000000,23116.0300000000000000000000000000,23161.2800000000000000000000000000,38.31759300,886935.020000000000000000,1677633300000
1677633300000,23161.2600000000000000000000000000,23161.3600000000000000000000000000,23135.7000000000000000000000000000,23138.9600000000000000000000000000,60.45944400,1400014.330000000000000000,1677633600000
1677633600000,23138.9600000000000000000000000000,23145.8200000000000000000000000000,23128.3900000000000000000000000000,23142.0800000000000000000000000000,22.04169000,510083.680000000000000000,1677633900000
1677633900000,23142.0800000000000000000000000000,23147.0400000000000000000000000000,23135.9100000000000000000000000000,23142.4300000000000000000000000000,21.89869100,506784.850000000000000000,1677634200000
1677634200000,23142.4300000000000000000000000000,23263.5600000000000000000000000000,23142.4300000000000000000000000000,23263.3300000000000000000000000000,214.38477800,4976682.520000000000000000,1677634500000
1677634500000,23263.3300000000000000000000000000,23274.7400000000000000000000000000,23217.9600000000000000000000000000,23219.7100000000000000000000000000,15.70094700,364858.490000000000000000,1677634800000
1677634800000,23219.7100000000000000000000000000,23235.4600000000000000000000000000,23219.3600000000000000000000000000,23228.8300000000000000000000000000,49.63894700,1152705.510000000000000000,1677635100000
1677635100000,23228.8300000000000000000000000000,23250.6700000000000000000000000000,23226.9200000000000000000000000000,23246.2800000000000000000000000000,56.96630600,1323797.700000000000000000,1677635400000
1677635400000,23246.2800000000000000000000000000,23285.5600000000000000000000000000,23239.8700000000000000000000000000,23261.6600000000000000000000000000,53.42037500,1242835.330000000000000000,1677635700000
1677635700000,23261.6600000000000000000000000000,23266.5600000000000000000000000000,23242.5100000000000000000000000000,23245.4300000000000000000000000000,77.58144200,1804097.140000000000000000,1677636000000
1677636000000,23245.4300000000000000000000000000,23262.3600000000000000000000000000,23238.2600000000000000000000000000,23238.2600000000000000000000000000,51.02980400,1186703.250000000000000000,1677636300000
1677636300000,23238.2600000000000000000000000000,23247.8600000000000000000000000000,23238.2600000000000000000000000000,23241.7200000000000000000000000000,3.75722500,87319.140000000000000000,1677636600000
1677636600000,23241.7200000000000000000000000000,23263.5700000000000000000000000000,23241.7200000000000000000000000000,23254.6100000000000000000000000000,32.64202300,759199.700000000000000000,1677636900000
1677636900000,23254.7200000000000000000000000000,23278.8600000000000000000000000000,23254.7200000000000000000000000000,23278.8600000000000000000000000000,5.65345200,131542.470000000000000000,1677637200000
1677637200000,23278.8600000000000000000000000000,23287.4200000000000000000000000000,23254.6100000000000000000000000000,23255.3600000000000000000000000000,2.82681900,65768.290000000000000000,1677637500000
1677637500000,23255.3600000000000000000000000000,23271.1600000000000000000000000000,23241.9100000000000000000000000000,23241.9100000000000000000000000000,60.69186700,1411581.160000000000000000,1677637800000
1677637800000,23241.9100000000000000000000000000,23257.6900000000000000000000000000,23237.7100000000000000000000000000,23257.6900000000000000000000000000,22.74532300,528621.180000000000000000,1677638100000
1677638100000,23257.6900000000000000000000000000,23292.4100000000000000000000000000,23257.6900000000000000000000000000,23282.9200000000000000000000000000,15.84108200,368845.070000000000000000,1677638400000
1677638400000,23282.9200000000000000000000000000,23300.5400000000000000000000000000,23278.2200000000000000000000000000,23292.6900000000000000000000000000,23.98017500,558338.340000000000000000,1677638700000
1677638700000,23292.6900000000000000000000000000,23306.4300000000000000000000000000,23290.1600000000000000000000000000,23291.4900000000000000000000000000,13.95922100,325230.900000000000000000,1677639000000
1677639000000,23291.4900000000000000000000000000,23308.0600000000000000000000000000,23291.4900000000000000000000000000,23304.5600000000000000000000000000,21.40174300,498617.460000000000000000,1677639300000
1677639300000,23304.5600000000000000000000000000,23330.3400000000000000000000000000,23301.9600000000000000000000000000,23330.3400000000000000000000000000,13.38932000,312226.520000000000000000,1677639600000
1677639600000,23330.3400000000000000000000000000,23331.9100000000000000000000000000,23308.2400000000000000000000000000,23326.3500000000000000000000000000,19.78372600,461247.990000000000000000,1677639900000
1677639900000,23326.4200000000000000000000000000,23365.7400000000000000000000000000,23320.1500000000000000000000000000,23320.1500000000000000000000000000,112.76473700,2631402.420000000000000000,1677640200000
1677640200000,23320.1500000000000000000000000000,23442.3200000000000000000000000000,23309.3900000000000000000000000000,23442.3100000000000000000000000000,77.96480200,1821636.510000000000000000,1677640500000
1677640500000,23441.1800000000000000000000000000,23487.9100000000000000000000000000,23414.2200000000000000000000000000,23414.2200000000000000000000000000,301.79114700,7079978.950000000000000000,1677640800000
1677640800000,23414.2200000000000000000000000000,23450.4900000000000000000000000000,23391.0000000000000000000000000000,23418.4700000000000000000000000000,213.34089600,4997675.490000000000000000,1677641100000
1677641100000,23418.4400000000000000000000000000,23455.1100000000000000000000000000,23415.3400000000000000000000000000,23415.3400000000000000000000000000,88.87708800,2083479.840000000000000000,1677641400000
1677641400000,23415.3400000000000000000000000000,23468.9400000000000000000000000000,23415.3400000000000000000000000000,23461.2500000000000000000000000000,206.27694800,4836839.560000000000000000,1677641700000
1677641700000,23461.2500000000000000000000000000,23487.0600000000000000000000000000,23457.3600000000000000000000000000,23457.3600000000000000000000000000,43.24959500,1015173.770000000000000000,1677642000000
1677642000000,23457.3600000000000000000000000000,23481.7900000000000000000000000000,23449.9300000000000000000000000000,23478.3200000000000000000000000000,71.66364900,1681799.510000000000000000,1677642300000
1677642300000,23478.3200000000000000000000000000,23478.3200000000000000000000000000,23423.8200000000000000000000000000,23423.8200000000000000000000000000,60.91015500,1428906.000000000000000000,1677642600000
1677642600000,23423.8200000000000000000000000000,23435.9800000000000000000000000000,23410.7000000000000000000000000000,23420.7800000000000000000000000000,91.72760500,2148758.560000000000000000,1677642900000
1677642900000,23420.7800000000000000000000000000,23443.3700000000000000000000000000,23420.7800000000000000000000000000,23443.3700000000000000000000000000,15.37684200,360260.380000000000000000,1677643200000
1677643200000,23443.3700000000000000000000000000,23455.2000000000000000000000000000,23433.5300000000000000000000000000,23433.5300000000000000000000000000,91.99933800,2156320.490000000000000000,1677643500000
1677643500000,23433.5300000000000000000000000000,23441.3500000000000000000000000000,23433.5300000000000000000000000000,23433.5800000000000000000000000000,40.36881000,946074.470000000000000000,1677643800000
1677643800000,23433.5800000000000000000000000000,23440.6800000000000000000000000000,23431.2600000000000000000000000000,23431.2600000000000000000000000000,61.48333700,1440884.710000000000000000,1677644100000
1677644100000,23431.2600000000000000000000000000,23467.1800000000000000000000000000,23431.2600000000000000000000000000,23442.2000000000000000000000000000,99.96764300,2343914.130000000000000000,1677644400000
1677644400000,23442.2000000000000000000000000000,23474.7900000000000000000000000000,23442.2000000000000000000000000000,23469.0100000000000000000000000000,160.46715300,3764482.450000000000000000,1677644700000
1677644700000,23469.0100000000000000000000000000,23476.5400000000000000000000000000,23461.8600000000000000000000000000,23476.5400000000000000000000000000,60.07832800,1409807.260000000000000000,1677645000000
1677645000000,23476.5400000000000000000000000000,23495.0000000000000000000000000000,23470.8400000000000000000000000000,23472.8000000000000000000000000000,62.86043500,1476114.340000000000000000,1677645300000
1677645300000,23472.8000000000000000000000000000,23522.9000000000000000000000000000,23472.8000000000000000000000000000,23508.7000000000000000000000000000,82.46842900,1938152.120000000000000000,1677645600000
1677645600000,23508.7000000000000000000000000000,23522.9800000000000000000000000000,23494.7700000000000000000000000000,23494.9000000000000000000000000000,126.95712300,2984890.320000000000000000,1677645900000
1677645900000,23494.9000000000000000000000000000,23742.8700000000000000000000000000,23494.9000000000000000000000000000,23723.4700000000000000000000000000,200.66113500,4733065.500000000000000000,1677646200000
1677646200000,23723.4700000000000000000000000000,23819.1800000000000000000000000000,23722.2900000000000000000000000000,23812.5200000000000000000000000000,177.87205700,4227973.160000000000000000,1677646500000
1677646500000,23812.5200000000000000000000000000,23839.6500000000000000000000000000,23765.6100000000000000000000000000,23787.8400000000000000000000000000,224.00560000,5331175.880000000000000000,1677646800000
1677646800000,23787.8400000000000000000000000000,23820.2500000000000000000000000000,23758.0800000000000000000000000000,23759.7700000000000000000000000000,94.90616300,2258067.380000000000000000,1677647100000
1677647100000,23759.7700000000000000000000000000,23795.8800000000000000000000000000,23759.7700000000000000000000000000,23770.0000000000000000000000000000,34.48368400,820194.370000000000000000,1677647400000
1677647400000,23770.0000000000000000000000000000,23784.4000000000000000000000000000,23731.0500000000000000000000000000,23731.0500000000000000000000000000,21.42642600,509101.590000000000000000,1677647700000
1677647700000,23731.0500000000000000000000000000,23756.3300000000000000000000000000,23687.8400000000000000000000000000,23687.8400000000000000000000000000,14.09781700,334612.030000000000000000,1677648000000
1677648000000,23687.8400000000000000000000000000,23701.5400000000000000000000000000,23653.0100000000000000000000000000,23678.4400000000000000000000000000,125.87390200,2980198.990000000000000000,1677648300000
1677648300000,23678.4600000000000000000000000000,23691.9700000000000000000000000000,23654.1400000000000000000000000000,23684.4100000000000000000000000000,42.90316300,1015558.220000000000000000,1677648600000
1677648600000,23684.4100000000000000000000000000,23697.5800000000000000000000000000,23667.0000000000000000000000000000,23672.0600000000000000000000000000,28.58097100,676815.940000000000000000,1677648900000
1677648900000,23672.0600000000000000000000000000,23703.4800000000000000000000000000,23649.9500000000000000000000000000,23702.9000000000000000000000000000,59.42245100,1406376.910000000000000000,1677649200000
